date,id,child_of,view_url,view_name,author,text
2015/07/26 20:45:28,43,,https://data.cityofnewyork.us/_/_/w3wp-dpdi,NYC Parks Public Events – Upcoming 14 Days,Reuben James,Is there any plan for this to be updated?
2015/07/16 08:22:05,44,,https://data.cityofnewyork.us/_/_/mshx-yvwq,School Zones 2014-2015,Igal Dvir,Great dataset!\n\nI've used it on my website:\nhttp://schoolzones.us/nyc/
2015/07/24 10:16:50,45,,https://data.cityofnewyork.us/_/_/n776-dsqy,Medallion Drivers Historical Archive 3/7/2013 -1/4/2014,Alex M,I would like to know if TLC got my drug test results 5479645
2015/09/10 14:20:15,46,45,https://data.cityofnewyork.us/_/_/n776-dsqy,Medallion Drivers Historical Archive 3/7/2013 -1/4/2014,NYC OpenData,Sorry for the delayed response. Please contact TLC through one of the appropriate channels on the following page. http://www.nyc.gov/html/tlc/html/contact/contact.shtml\n
2014/11/14 16:25:19,47,,https://data.cityofnewyork.us/_/_/eabe-havv,DOB Complaints Received,romeboards,There seems to be a problem with whitespace on the house_street and house_number fields. I created a StackOverflow question illustrating the issue here: http://stackoverflow.com/questions/26938347/cant-target-fields-in-soda-api-because-of-whitespace
2015/07/01 16:17:06,48,,https://data.cityofnewyork.us/_/_/eabe-havv,DOB Complaints Received,brian,Would it be possible to change the update frequency from monthly to daily?  This would allow live notifications of complaints to landlords and management companies which i would be very interested in using.
2015/09/02 13:24:24,49,,https://data.cityofnewyork.us/_/_/bc8t-ecyu,Property Address Directory,Charlie Schmidt,The coopnum field is truncated to 1 digit making the field useless. I called this city about this 6 months ago and they didn't make any changes.
2015/01/02 13:43:03,50,,https://data.cityofnewyork.us/_/_/fbsa-93dh,Directory Of Zoning Details,nhu,Are you ever going to expand this file to incluse all zoning categories?
2012/02/07 20:51:53,51,,https://data.cityofnewyork.us/_/_/n5mv-nfpy,IPIS (Integrated Property Information System),Eric,"Anyone know if there is a dictionary for the columns? In particular, I'm trying to understand ""RPAD"" and ""RPAD_DESCRIPTION"". Thanks."
2012/03/02 10:20:29,52,51,https://data.cityofnewyork.us/_/_/n5mv-nfpy,IPIS (Integrated Property Information System),CraigM,Does this help?\nhttp://www.nyc.gov/html/dof/downloads/tar/tarfieldcodes.pdf\n
2012/03/02 10:50:10,53,,https://data.cityofnewyork.us/_/_/n5mv-nfpy,IPIS (Integrated Property Information System),Eric,It's a start! Thanks.
2014/06/06 17:47:36,54,,https://data.cityofnewyork.us/_/_/n5mv-nfpy,IPIS (Integrated Property Information System),FDNY,"What is the best way to search for an address, ie. 98 Catherine Street Manhattan"
2014/10/25 22:31:05,55,,https://data.cityofnewyork.us/_/_/n5mv-nfpy,IPIS (Integrated Property Information System),NYC OpenData,"We apologize for the late responses.\n\n@FDNY - Searching for the address using the in dataset search bar, or by using the SODA API in the export tab should work for you.\n@Eric - We'll work on adding metadata for this dataset."
2015/07/24 09:23:15,56,,https://data.cityofnewyork.us/_/_/n5mv-nfpy,IPIS (Integrated Property Information System),Riax,"Hi, the datasets are huge & I did spent some time looking at it but was wondering how I can zero on a particular building dataset in NYC? would appreciate guidance \n"
2015/08/05 16:12:53,57,,https://data.cityofnewyork.us/_/_/n5mv-nfpy,IPIS (Integrated Property Information System),Raffi,i need to know how can i buy nyc properties
2015/08/05 16:13:39,58,,https://data.cityofnewyork.us/_/_/n5mv-nfpy,IPIS (Integrated Property Information System),Raffi,such as vacant lots and abandon lots and buildings
2015/08/19 13:54:50,59,,https://data.cityofnewyork.us/_/_/j8gx-kc43,New York City Farmers Markets,NYGeog,"The lat/lngs in this data set, were rounded to integer. Pretty useless, and why are there so few than the 2012 farmers market list. "
2015/03/09 14:04:16,60,,https://data.cityofnewyork.us/_/_/w7w3-xahh,Legally Operating Businesses,Eric,"The building column appears to be formatted as a date, is there any chance of fixing this as it's difficult to use this dataset without it?"
2015/05/06 14:51:17,61,60,https://data.cityofnewyork.us/_/_/w7w3-xahh,Legally Operating Businesses,NYC OpenData,This has been fixed.
2015/04/21 13:46:05,62,,https://data.cityofnewyork.us/_/_/w7w3-xahh,Legally Operating Businesses,Cwu,How often does this table update?
2015/05/06 14:58:06,63,62,https://data.cityofnewyork.us/_/_/w7w3-xahh,Legally Operating Businesses,NYC OpenData,This dataset is updated weekly.
2015/05/11 13:17:45,64,,https://data.cityofnewyork.us/_/_/ngf9-zejg,Type & Number Of Allegation Complaints Received,Nikki,"It would be great if you included either a (1) data dictionary explaining what the numbers listed signify, or else (2) hyperlinks for the numbers with pop up boxes of the description of what the numbers signify. Otherwise, it's hard to understand what any of this means!"
2015/09/10 14:19:19,65,64,https://data.cityofnewyork.us/_/_/ngf9-zejg,Type & Number Of Allegation Complaints Received,NYC OpenData,We're sorry for the late reply. Thank you for the suggestion. We'll work with the agency that maintains the data to provide better metadata.
2012/01/08 00:41:31,66,,https://data.cityofnewyork.us/_/_/kvuc-fg9b,"Demographic, Social, Economic, and Housing Profiles by Community District/PUMA",,dead link
2012/05/19 18:29:52,67,,https://data.cityofnewyork.us/_/_/jfzu-yy6n,Oil Boilers - Detailed Fuel Consumption and Building Data,Bob Wyman,"This database appears to only contain data on buildings burning #4 or #6 oil. That is only a subset of ""NYC Buildings with oil burners"" which is how the database is labelled. \nWhere do we find data on buildings burning #2 oil  ?"
2014/10/21 15:35:16,68,67,https://data.cityofnewyork.us/_/_/jfzu-yy6n,Oil Boilers - Detailed Fuel Consumption and Building Data,NYC OpenData,We apologize for the delayed response.  We have read you comment and will reply to your inquiry as soon as we receive an answer.
2014/10/22 09:49:26,69,,https://data.cityofnewyork.us/_/_/jfzu-yy6n,Oil Boilers - Detailed Fuel Consumption and Building Data,Bob Wyman,"Thanks for responding -- even if, after two years, a little bit slowly!\nI remain interested to see the data for fuels other than the #4 and #6 oil that the database appears to be limited to currently. It is very difficult to model the impacts of New York City's heating sector without having information on all the fuels used."
2014/02/07 16:48:00,70,,https://data.cityofnewyork.us/_/_/sjfe-fppp,Medallion Drivers – Status Change Log 10/28/2013 - present,syed.payroll@gmail.com,I need to know if my address change request completed. Thank you.
2014/10/21 13:42:43,71,70,https://data.cityofnewyork.us/_/_/sjfe-fppp,Medallion Drivers – Status Change Log 10/28/2013 - present,NYC OpenData,We apologize for the delayed response.\nPlease reach out to TLC
2014/08/13 07:16:23,72,,https://data.cityofnewyork.us/_/_/sjfe-fppp,Medallion Drivers – Status Change Log 10/28/2013 - present,guillermo rivera,I need to know if my drug test came in. 477933. late taken test dt/susp
2014/10/21 13:40:42,73,72,https://data.cityofnewyork.us/_/_/sjfe-fppp,Medallion Drivers – Status Change Log 10/28/2013 - present,NYC OpenData,We apologize for the delayed response.Please reach out to TLC
2014/11/17 10:25:57,74,,https://data.cityofnewyork.us/_/_/sjfe-fppp,Medallion Drivers – Status Change Log 10/28/2013 - present,Mohamed Mashaal,what is active flag cell mean?
2013/04/15 10:07:24,75,,https://data.cityofnewyork.us/_/_/cqds-77ys,"Property Valuation and Assessment data Tax Classes 2,3,4",Sami,"Hi Albert,\n\nIs there a newer version of this dataset?"
2013/10/07 12:49:32,76,,https://data.cityofnewyork.us/_/_/9auy-76zt,Landcover Raster Data (2010),noel hidalgo,The .IMG file that is within this data set doesn't open on Mac OS X 10.8.5.
2014/02/12 17:14:55,77,,https://data.cityofnewyork.us/_/_/9auy-76zt,Landcover Raster Data (2010),Seminole24,Where can I find the LIDAR data from this study? Is it in the zip file?
2014/10/27 10:16:57,78,,https://data.cityofnewyork.us/_/_/9auy-76zt,Landcover Raster Data (2010),NYC OpenData,We apologize for the delayed response.\n\n@Seminole24 - We'll look into it.  If the data is owned by an NYC agency we will point you to it.
2015/07/06 17:27:54,79,,https://data.cityofnewyork.us/_/_/jxdc-hnze,Times Square Entertainment Venues,lleigha,Is anyone else having difficulties with exporting the location column? The location data type doesn't seem to be converting. 
2014/12/16 12:25:33,80,,https://data.cityofnewyork.us/_/_/ym2h-u9dt,Brooklyn Public Library Catalog,Lanimc,Is there any data on checkouts?
2013/04/08 11:11:29,81,,https://data.cityofnewyork.us/_/_/mmu8-8w8b,MTA Data,cpbride,https://bronx.lehman.cuny.edu/My-Neighborhood/MTA-Weekly-Fare-Data/pah9-a258 
2014/01/08 16:41:27,82,81,https://data.cityofnewyork.us/_/_/mmu8-8w8b,MTA Data,NYC OpenData,"Sorry for the delay in responding.\n\nThanks for the link to the Lehman College views based on the MTA Weekly Fare Data dataset.\n\nPlease use our Suggest a Dataset link https://data.cityofnewyork.us/nominate to nominate these and any future dataset suggestions, so they can be recorded in our platform stats.\n\nThanks again for your input."
2014/10/23 15:01:27,83,,https://data.cityofnewyork.us/_/_/mmu8-8w8b,MTA Data,Hendrik Tampubolon,"hello , i would like to ask, how do i access this data? i need to use it in my research, could you help me please..\nThank you"
2015/01/13 12:01:42,84,,https://data.cityofnewyork.us/_/_/mmu8-8w8b,MTA Data,CVS,I do not see a link to download the subway line file that corresponds to the station locations?
2012/09/21 13:23:40,85,,https://data.cityofnewyork.us/_/_/vvj6-d5qx,NYC Municipal Building Energy Benchmarking Results,Dave Warren,"Does this dataset contain ALL municipal buildings over 10,000 sq feet in NYC? Also, is there a metadata document available that defines all of the variables? Thanks."
2014/09/25 09:50:51,86,,https://data.cityofnewyork.us/_/_/mqd6-mvf7,Incident based distribution of ReadyNY guides,Freddy,Where can I get the full list?  How frequently is this list updated?
2014/10/21 14:08:04,87,86,https://data.cityofnewyork.us/_/_/mqd6-mvf7,Incident based distribution of ReadyNY guides,NYC OpenData,We apologize for the delayed response. We will pass on the request to OEM to get the full list and will update you once we hear from them
2015/05/22 16:37:27,88,,https://data.cityofnewyork.us/_/_/94g4-w6xz,ACRIS - Property Types Codes,Charlie Schmidt,This table is busted.  I recreated it by looking up individual properties in the ACRIS web portal (one for each code I found in the actual data). https://docs.google.com/spreadsheets/d/1o3oS6GuBk94Zxq42lO4HU7-Ft5lHROpTXuAUi55SPek/edit?usp=sharing
2012/07/10 16:23:14,89,,https://data.cityofnewyork.us/_/_/f4yq-wry5,Mapped In NY Companies,Joel N,"Can the addresses be geocoded and the lat longs be shared? When we did remappedinny, we found that there were some manual massaging we had to do which I'm sure was duplicating work the city is already doing."
2014/07/07 18:37:13,90,,https://data.cityofnewyork.us/_/_/f4yq-wry5,Mapped In NY Companies,sta,"Hey Joel, \nThanks for posting - I agree, geocoding would be great. I wasn't able to access remappedinny - is it still available? Thanks again!"
2014/10/24 13:14:23,91,,https://data.cityofnewyork.us/_/_/f4yq-wry5,Mapped In NY Companies,NYC OpenData,We apologize for the delayed response. We will pass on the request to the appropriate agency.\n
2014/12/25 20:24:09,92,,https://data.cityofnewyork.us/_/_/f4yq-wry5,Mapped In NY Companies,Max Galka,Hello - This list is much larger now.  The dataset should be updated to reflect the list in digital.nyc.
2015/02/03 12:32:46,93,,https://data.cityofnewyork.us/_/_/f4yq-wry5,Mapped In NY Companies,Sihem,Would it be possible to add a new column for the Zip Code or the community district ? 
2015/03/05 16:50:18,94,,https://data.cityofnewyork.us/_/_/f4yq-wry5,Mapped In NY Companies,Maria Campbell,"Also, scrolling should be better. For instance, on my mac, it's virtually impossible to do so. The setup should be better. Perhaps more like a business directory listing? And I don't know if this would be possible, but could the businesses be given the capability of going into their business listings to update themselves? I know that may seem a bit out there, but just a suggestion!"
2014/08/24 09:12:41,95,,https://data.cityofnewyork.us/_/_/tesw-yqqr,Multiple Dwelling Registrations,barry,This dataset is empty. Why?
2014/10/21 13:44:31,96,95,https://data.cityofnewyork.us/_/_/tesw-yqqr,Multiple Dwelling Registrations,NYC OpenData,We apologize for the delayed response.  We have read you comment and will reply to your inquiry as soon as we receive an answer
2014/08/24 09:25:10,97,,https://data.cityofnewyork.us/_/_/tesw-yqqr,Multiple Dwelling Registrations,barry,Which data set contains the A units and B units associated with each registration id?
2014/10/21 13:44:27,98,97,https://data.cityofnewyork.us/_/_/tesw-yqqr,Multiple Dwelling Registrations,NYC OpenData,We apologize for the delayed response.  We have read you comment and will reply to your inquiry as soon as we receive an answer
2014/11/03 13:14:06,99,,https://data.cityofnewyork.us/_/_/p424-amsu,Traffic Volume Counts (2012-2013),Gabby C,"is there a file that would enable the conversion of these segments into groups by neighborhood, zip code, or something of that sort?\n"
2014/06/16 09:31:03,100,,https://data.cityofnewyork.us/_/_/f2de-knvs,Shoreline,Nathan Selles-Alvarez,Link isn't working
2015/05/13 01:41:17,101,,https://data.cityofnewyork.us/_/_/hjae-yuav,Directory Of Toilets In Public Parks,Tine Müller,Had a lot of problems geocoding addresses and give up now - interested can follow the discussions in this group https://groups.google.com/d/msg/fusion-table-map-template/7IMM_EBwNjI/-QBDJODNtUsJ
2014/02/20 15:49:48,102,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,this is a test by NYC Open Data
2014/04/02 11:01:17,103,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,Jean,Will this data permanently be available?
2015/09/10 17:36:05,104,103,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,Sorry for the late response.  There is currently no plan to remove this data.
2014/04/15 11:32:55,105,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,Chuck Martell,Every time I place a license number in search all we get back is   'No rows to display'
2015/09/10 16:41:17,106,105,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,Sorry for the late response.  It's possible that the license number you are searching for is not currently active
2014/04/22 14:54:47,107,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,Amelia,is it possible to get contact info for a select group of drivers (email or mailing address?)
2014/04/29 06:35:45,108,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,k24hanson,An interesting webpage.
2014/06/23 15:29:08,109,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,new yorker,I am waiting for my hack license for 60 days. I was told the processing time for new applications is 90 days. What it also funny is that more that 40 people got their hack license in front of me.. Hope I will get mine soon...
2014/07/03 02:30:34,110,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,debra,"Is it possible to get in contact with a specific driver. If so, how?"
2014/07/22 12:53:47,111,110,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,sherpaN7,you can get their phone numbers and contact them while needed. That is just my assumption though.
2015/09/10 16:39:27,112,110,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,Sorry for the late response. Please reach out to the Taxi and Limousine Commission (TLC) directly. You can find contact information at the following link. http://www.nyc.gov/html/tlc/html/contact/contact.shtml 
2014/09/10 10:07:10,113,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,reda,"on the website, My hack license status is active since 8/25/14. I haven't received it yet??"
2015/09/10 17:30:34,114,113,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,Sorry for the late response. Please reach out to the Taxi and Limousine Commission (TLC) directly. You can find contact information at the following link. http://www.nyc.gov/html/tlc/html/contact/contact.shtml
2014/10/25 23:00:11,115,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,We apologize for the late response.\n\n@Amelia - We can not provide driver contact information.
2015/01/06 19:53:17,116,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,hac5x3,Lost a phone. Used my finder to locate address. There is a limo company listed there. Can I get info on driver if I have his address and company name? But not his full name?
2015/09/10 16:38:29,117,116,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,Sorry for the late response. Please reach out to the Taxi and Limousine Commission (TLC) directly. You can find contact information at the following link. http://www.nyc.gov/html/tlc/html/contact/contact.shtml 
2015/01/11 19:49:10,118,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,vijay,Hi \ni left my laptop and phone in the cab yesterday. i took yellow cab from JFK airport to secaucus at 6:35 PM and was dropped at 7:30 PM. driver name is Mohammad adnan. could you please provide his mobile number
2015/09/10 16:37:21,119,118,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,Sorry for the late response. Please reach out to the Taxi and Limousine Commission (TLC) directly. You can find contact information at the following link. http://www.nyc.gov/html/tlc/html/contact/contact.shtml You can also submit a lost and found inquiry at the following link. http://www.nyc.gov/html/tlc/html/passenger/lost.shtml
2015/01/11 19:51:49,120,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,vijay, Hi i left my laptop and phone in the cab yesterday. i took yellow cab from JFK airport to secaucus at 6:35 PM and was dropped at 7:30 PM. driver name is Mohammad adnan. could you please provide his mobile number. in case not whats the best way to get in touch\n
2015/09/10 16:37:02,121,120,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,Sorry for the late response.  Please reach out to the Taxi and Limousine Commission (TLC) directly. You can find contact information at the following link. http://www.nyc.gov/html/tlc/html/contact/contact.shtml You can also submit a lost and found inquiry at the following link. http://www.nyc.gov/html/tlc/html/passenger/lost.shtml
2015/05/15 18:10:43,122,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,janet ficarra,I left my red electric guitar in the back of a cab yesterday morning 230 am east 3rd and first ave. THe cab didn't want to take my dog so I got out but left my guitar. HELP! 200 reward. 917-446-1860
2015/09/10 15:05:48,123,122,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,Please reach out to the Taxi and Limousine Commission (TLC) directly. You can find contact information at the following link. http://www.nyc.gov/html/tlc/html/contact/contact.shtml\n\nYou can also submit a lost and found inquiry at the following link.\n\nhttp://www.nyc.gov/html/tlc/html/passenger/lost.shtml
2015/08/25 15:43:53,124,,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,Sal,"I had license and it expired on march 16, 2015. I applied again. Do I need to take class and pass exam again? Also how long is the wait time? Please help. Thanks"
2015/09/10 14:58:34,125,124,https://data.cityofnewyork.us/_/_/jb3k-j3gp,Medallion Drivers - Active,NYC OpenData,Please reach out to the Taxi and Limousine Commission (TLC) directly.  You can find contact information at the following link.\n\nhttp://www.nyc.gov/html/tlc/html/contact/contact.shtml
2012/03/29 10:13:49,126,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,,Will this data be updated with the result of the complaints? or will that be a different file?\n
2012/03/29 14:45:59,127,126,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Andrew Nicklin,We do update records to reflect when they have been resolved. The 'Closed Date' field will be populated and the 'Status' field will show 'Closed'.
2012/07/12 14:25:48,128,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Ben H Sacks,This dataset has gotten too large to be useful. 2010-present is far too many complaints for someone to need to download it all at once. Are there plans to begin a new one? Previous years are one year to a doc. this would help.
2012/11/05 10:58:50,129,128,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Joel Natividad,"I also vote that the file be broken down on a time-period basis.  Perhaps, a monthly snapshot so when big events like Sandy hits and there are 10,000 311 calls per hour, the size of the resulting file is still reasonable."
2012/07/12 14:53:27,130,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Ben H Sacks,"for HPD complaints, the agency's unique complaint# is not included. This is different from the Unique Key field, but it can be and is designed to be used by citizens to check the status of their complaints on HPD's website. Is it possible to add a field containing each agency's unique identifier for their complaints?"
2012/07/17 15:04:15,131,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Jameson,Does anyone know how frequently this data is actually updated? The FAQ doesn't help: http://www.nyc.gov/html/data/faq.html
2012/08/14 08:26:11,132,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Danny,Does anyone know why Noise - Residential does not show in this database?
2012/10/05 11:09:21,133,132,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,trs,test
2012/09/05 10:10:20,134,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Danny,"Today is Sept 5, this data is supposed to update every day, but has not updated past Aug 25, why?"
2012/11/05 10:56:34,135,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Joel Natividad,It would be great if the date fields have time as well.  I'm sure the source systems have these fields down to the second at least.
2013/11/06 13:04:25,136,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Reuben Tanner,"Can anyone actually download all 6M rows? When I attempt to ""export to csv"" on this site, I am returned ~2.1M only going back to 6/27/12. Is anyone else having this problem>?"
2013/12/04 05:06:55,137,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,ljankovic,"Suggested improvements  for HPD complaints:\n1. Include apartment number\n2. Include ""Complaint ID"" like webapps.hpdnyc.org/HPDonline\n\n3. Reduce update lag of an additional day vs Complaint ID"
2013/12/04 05:08:23,138,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,ljankovic,"Suggested improvements  for HPD complaints:\n1. Include apartment number\n2. Include ""Complaint ID"" like webapps.hpdnyc.org/HPDonline\n\n3. Reduce update lag of an additional day vs Complaint ID"
2014/02/24 14:05:31,139,138,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,NYC OpenData,Thanks for your suggestion. 
2014/02/10 14:27:46,140,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Ben H Sacks,"When you filter by ""Created Date"" the zip and several other fields disappear. What happened?"
2014/02/10 15:23:46,141,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,josfas,Where can I find the description of the Complain types? Thank!
2014/04/16 15:11:32,142,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,J Dubovsky,"Could you add the ""Resolution Action"" column to this data set? It would be helpful for community boards and constituents to see what an agency found or how they ""resolved"" the complaint. "
2014/04/18 10:43:51,143,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Merlin Schaeffer,"It would be great if a column could be added whether the complaint was posted by a private individual or by a city agent. In particular, I would be interested in which complaints were filed by SCOUT members."
2014/06/16 10:00:49,144,,https://data.cityofnewyork.us/_/_/erm2-nwe9,311 Service Requests from 2010 to Present,Anna,Is there any way to add or access the 'Apt #' column?
2013/10/15 10:41:00,145,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),kmack,"Hi, what is the source of this data?  What year does it represent?  Is it 2004?"
2013/11/01 11:08:10,146,145,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),Colin R,Source is LiDAR captured in April/May 2010.
2013/11/01 11:40:01,147,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),esands00,How big is this file unzipped?
2013/11/04 11:38:52,148,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),kmack,I downloaded and unzipped it-- 121 GB!
2014/01/28 11:40:57,149,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),Marc,Download has timed out before completion. Is there any other way to obtain this data?
2014/02/07 16:47:21,150,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),polatalihan,Is it possible to have this file split into Boroughs? 
2014/02/24 13:47:37,151,150,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),NYC OpenData,"After you unzip the file, you can filter the dataset by borough to give you separate views. "
2014/04/30 10:56:04,152,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),arez,What vertical datum is the data in?
2014/06/23 13:22:27,153,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),alhan,"Hi, I have a quick question. \nDoes the DEM includes building elevations?"
2014/06/24 15:52:52,154,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),kmack,Hi I was also wondering about the vertical datum.  Is it referenced to NAVD 1988?
2014/07/07 14:44:12,155,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),Colin R,NAVD 1988
2014/08/14 09:19:26,156,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),erotenberg,"Colin R, I appreciate that if we can download the whole dataset I can then break out boroughs, but it isn't easy to download the whole dataset at 100+ GB.  Maybe you could offer it as a whole dataset and as five separate smaller borough-specific downloads, as kmack suggested?"
2014/10/01 12:06:36,157,156,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),Colin R,Unfortunately no. That is the way the data was provided to us. And we've been unsuccessful in trying to split it up. 
2015/04/20 20:04:19,158,,https://data.cityofnewyork.us/_/_/dpc8-z3jc,1 foot Digital Elevation Model (DEM),aklein,Is this based on mean tide?
2013/11/04 21:11:40,159,,https://data.cityofnewyork.us/_/_/rhe8-mgbb,Medallion  Vehicles - Authorized,Keevin Mitchell,"Hi, there seems to be lots of cabs missing in this data set. Is this an accurate cabs of cabs an is there a download limit at the endpoint ?\n\nThanks."
2015/09/10 14:21:24,160,159,https://data.cityofnewyork.us/_/_/rhe8-mgbb,Medallion  Vehicles - Authorized,NYC OpenData,"Sorry for the late response. Yes, this list is accurate as of the 'Last Date Updated' and 'Last Time Updated' fields. Regarding API endpoint questions, please refer to the API Docs in the 'Export' tab under SODA API."
2014/01/11 16:41:33,161,,https://data.cityofnewyork.us/_/_/rhe8-mgbb,Medallion  Vehicles - Authorized,edlee,how do you know there are missing cabs? i'm just looking through and curious
2015/07/10 10:12:57,162,,https://data.cityofnewyork.us/_/_/rhe8-mgbb,Medallion  Vehicles - Authorized,Moses,Is there any way to search a name without searching one by one???
2015/09/10 14:20:57,163,162,https://data.cityofnewyork.us/_/_/rhe8-mgbb,Medallion  Vehicles - Authorized,NYC OpenData,Sorry for the delayed response. Try using a filter on the name(s) you would like to search for. Use a new filter condition for each name. You can also query the data using the SODA API via the export tab.
2015/09/21 12:04:38,164,,https://data.cityofnewyork.us/_/_/rhe8-mgbb,Medallion  Vehicles - Authorized,jmiller,"How do I contact 4C33 Mohammad Ahamed?\nI left my computer in his cab last night, 9/20.\nThanks"
2015/09/21 12:27:04,165,164,https://data.cityofnewyork.us/_/_/rhe8-mgbb,Medallion  Vehicles - Authorized,NYC OpenData,Hi. Here is a link to submit a lost property inquiry to TLC - http://www.nyc.gov/html/tlc/html/passenger/lost.shtml
2013/02/05 13:17:45,166,,https://data.cityofnewyork.us/_/_/kku6-nxdu,Demographic Statistics By Zip Code,noraregis,Either there aren't enough participants or who was surveyed should be in the title.
2014/01/13 14:35:33,167,,https://data.cityofnewyork.us/_/_/kku6-nxdu,Demographic Statistics By Zip Code,Tim Alexander,"Agreed, this dataset is way too small, which is sad because it's super interesting.\n\nBased on this dataset, I've created a service which will allow people to download demographic data via crowdsourcing.\n\nCheck it out if you're interested:\n\nwww.statly.net"
2014/10/31 13:26:18,168,,https://data.cityofnewyork.us/_/_/kku6-nxdu,Demographic Statistics By Zip Code,HarpSin,@ Tim - Your site dont load. Also where are you located. Lets meet up sometime. I have an idea. bbdevelopers at gmail. Thanks\n
2015/08/18 10:57:26,169,,https://data.cityofnewyork.us/_/_/gi8d-wdg5,2015 Green Taxi Trip Data,Ben Kaufman,"Hi, the columns are mislabeled."
